FEATURE,VOCAB_SIZE,MAX_LEVEL,FEATURE_STEP_SIZE,STEP_SIZE,COLOUR_SPACE,USE_PHOW,CLASSIFIER,k/LAMBDA,accuracy
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 12, 0.528667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 13, 0.536667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 14, 0.534667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 15, 0.528667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 10.000000, 0.620000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 1.000000, 0.614667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.100000, 0.620667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.010000, 0.616667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.001000, 0.620000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000100, 0.622667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000010, 0.616667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000110, 0.626000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000010, 0.625333 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000020, 0.622000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000030, 0.618667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000040, 0.618000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000050, 0.624000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 1, 0.500000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 2, 0.488667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 3, 0.502667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 4, 0.516667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 5, 0.535333 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 6, 0.524667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 7, 0.530000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 8, 0.532667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 9, 0.539333 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 10, 0.533333 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 11, 0.524000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 12, 0.524667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 13, 0.530667 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 14, 0.528000 
spatial pyramid, 200, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 15, 0.538000 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 10.000000, 0.652000 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 1.000000, 0.648667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.100000, 0.650667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.010000, 0.653333 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.001000, 0.646667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000100, 0.652667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000010, 0.648667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000110, 0.648667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000010, 0.645333 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000020, 0.652667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000030, 0.652667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000040, 0.654667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000050, 0.654667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 1, 0.485333 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 2, 0.496667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 3, 0.500000 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 4, 0.513333 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 5, 0.526667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 6, 0.519333 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 7, 0.526667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 8, 0.524000 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 9, 0.528667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 10, 0.522667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 11, 0.516667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 12, 0.512667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 13, 0.522667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 14, 0.524667 
spatial pyramid, 400, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 15, 0.524000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 10.000000, 0.682667 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 1.000000, 0.690000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.100000, 0.680000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.010000, 0.679333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.001000, 0.685333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000100, 0.688000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000010, 0.683333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000110, 0.684000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000010, 0.685333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000020, 0.678000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000030, 0.682000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000040, 0.681333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000050, 0.679333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 1, 0.476667 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 2, 0.489333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 3, 0.492000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 4, 0.500667 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 5, 0.502667 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 6, 0.504000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 7, 0.505333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 8, 0.516000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 9, 0.509333 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 10, 0.510000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 11, 0.520000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 12, 0.514000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 13, 0.514000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 14, 0.514000 
spatial pyramid, 1000, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 15, 0.511333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 10.000000, 0.627333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 1.000000, 0.643333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.100000, 0.659333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.010000, 0.644000 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.001000, 0.638667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.000100, 0.656667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.000010, 0.620667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.000110, 0.623333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.000010, 0.660667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.000020, 0.644000 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.000030, 0.650000 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.000040, 0.636667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, support vector machine, 0.000050, 0.672000 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 1, 0.538667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 2, 0.501333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 3, 0.535333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 4, 0.546667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 5, 0.544667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 6, 0.549333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 7, 0.546667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 8, 0.548667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 9, 0.552000 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 10, 0.548667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 11, 0.546667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 12, 0.549333 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 13, 0.548667 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 14, 0.552000 
spatial pyramid, 100, 2, 5, 200, RGB, 0, nearest neighbor, 15, 0.550000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 10.000000, 0.666667 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 1.000000, 0.659333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.100000, 0.664000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.010000, 0.670667 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.001000, 0.669333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.000100, 0.668000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.000010, 0.666667 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.000110, 0.663333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.000010, 0.673333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.000020, 0.664000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.000030, 0.658000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.000040, 0.668000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, support vector machine, 0.000050, 0.670000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 1, 0.541333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 2, 0.516000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 3, 0.532000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 4, 0.527333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 5, 0.544667 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 6, 0.542000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 7, 0.544667 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 8, 0.550000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 9, 0.549333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 10, 0.550667 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 11, 0.542667 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 12, 0.548000 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 13, 0.557333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 14, 0.553333 
spatial pyramid, 200, 2, 5, 200, RGB, 0, nearest neighbor, 15, 0.555333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 10.000000, 0.678667 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 1.000000, 0.678000 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.100000, 0.678000 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.010000, 0.675333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.001000, 0.678000 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.000100, 0.681333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.000010, 0.675333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.000110, 0.674667 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.000010, 0.676667 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.000020, 0.673333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.000030, 0.673333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.000040, 0.676000 
spatial pyramid, 400, 2, 5, 200, RGB, 0, support vector machine, 0.000050, 0.668667 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 1, 0.536667 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 2, 0.528000 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 3, 0.535333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 4, 0.545333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 5, 0.559333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 6, 0.557333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 7, 0.558667 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 8, 0.558667 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 9, 0.559333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 10, 0.565333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 11, 0.565333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 12, 0.556000 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 13, 0.559333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 14, 0.555333 
spatial pyramid, 400, 2, 5, 200, RGB, 0, nearest neighbor, 15, 0.560000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 10.000000, 0.704000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 1.000000, 0.704000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.100000, 0.702000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.010000, 0.704000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.001000, 0.705333 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.000100, 0.704667 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.000010, 0.708000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.000110, 0.710000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.000010, 0.703333 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.000020, 0.702000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.000030, 0.701333 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.000040, 0.707333 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, support vector machine, 0.000050, 0.704667 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 1, 0.522667 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 2, 0.512000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 3, 0.523333 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 4, 0.532667 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 5, 0.528000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 6, 0.546000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 7, 0.544667 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 8, 0.534000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 9, 0.534667 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 10, 0.543333 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 11, 0.537333 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 12, 0.540000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 13, 0.539333 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 14, 0.542000 
spatial pyramid, 1000, 2, 5, 200, RGB, 0, nearest neighbor, 15, 0.540000 


spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 10.000000, 0.576667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 1.000000, 0.595333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.100000, 0.586000 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.010000, 0.590667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.001000, 0.588667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000100, 0.594000 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000010, 0.595333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000110, 0.585333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000010, 0.591333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000020, 0.592000 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000030, 0.584667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000040, 0.600000 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000050, 0.577333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 1, 0.478667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 2, 0.476000 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 3, 0.476667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 4, 0.511333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 5, 0.514667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 6, 0.511333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 7, 0.515333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 8, 0.517333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 9, 0.522667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 10, 0.525333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 11, 0.520667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 12, 0.518667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 13, 0.529333 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 14, 0.530667 
spatial pyramid, 100, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 15, 0.520667 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 10.000000, 0.631333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 1.000000, 0.635333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.100000, 0.634000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.010000, 0.627333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.001000, 0.629333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000100, 0.628667 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000010, 0.633333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000110, 0.628667 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000010, 0.631333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000020, 0.632000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000030, 0.634000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000040, 0.632667 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000050, 0.629333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 1, 0.482000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 2, 0.476667 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 3, 0.488000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 4, 0.497333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 5, 0.516000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 6, 0.515333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 7, 0.524000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 8, 0.524000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 9, 0.528000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 10, 0.520000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 11, 0.520667 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 12, 0.515333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 13, 0.524000 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 14, 0.517333 
spatial pyramid, 200, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 15, 0.518000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 10.000000, 0.660000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 1.000000, 0.662000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.100000, 0.659333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.010000, 0.663333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.001000, 0.664000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000100, 0.663333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000010, 0.660667 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000110, 0.662000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000010, 0.663333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000020, 0.658000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000030, 0.665333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000040, 0.665333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, support vector machine, 0.000050, 0.663333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 1, 0.470000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 2, 0.478000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 3, 0.483333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 4, 0.500000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 5, 0.504667 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 6, 0.520000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 7, 0.518000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 8, 0.516667 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 9, 0.520000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 10, 0.519333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 11, 0.519333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 12, 0.511333 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 13, 0.516000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 14, 0.516000 
spatial pyramid, 400, 3, 5, 10, GRAYSCALE, 0, nearest neighbor, 15, 0.519333 
spatial pyramid, 1000, 3, 5, 10, GRAYSCALE, 0, support vector machine, 10.000000, 0.702000 
